Soil_Temperature,Water_Content,pH,EC
-1.048841837363904,1.3324284119095273,0.5410369652111646,-0.7411020983650902
-1.4827179279706721,0.24745618194315416,-2.331659197220509,-0.7411020983650902
-0.8408129883451135,-0.7083133325808116,0.0,-5.127970269727791e-16
0.24728078206059617,-0.6431412003457417,0.0,-5.127970269727791e-16
1.4851242175174584,-0.690796158230947,0.0,-5.127970269727791e-16
0.11587595861333574,-0.7228921423557109,0.0,-5.127970269727791e-16
1.3117805861427982,1.1545110516949912,-0.8172487202864205,-1.2029885982833515
1.5702871826539706,-0.704043169954235,0.0,-5.127970269727791e-16
1.4795105236273187,-0.7010034731163202,0.0,-5.127970269727791e-16
-0.16523677624611965,1.9247914008016695,2.4301469415928616,0.736934701373346
-0.1995788139679517,-0.728394637404589,0.0,-5.127970269727791e-16
1.3036265460721757,1.5205570411257938,2.8048464410404716,-1.387743198250656
0.6039891985339261,-0.6940216129328666,0.0,-5.127970269727791e-16
1.258199830304075,-0.6874344166077428,0.0,-5.127970269727791e-16
-0.20107651238642865,-0.6965504107387415,0.0,-5.127970269727791e-16
-1.5587280815503801,-0.7259078865282846,0.0,-5.127970269727791e-16
0.7881144371760531,-0.728394637404589,0.0,-5.127970269727791e-16
1.7104141282311351,2.4003942920051213,3.039033628195228,-1.9420069981525694
0.28706227660692446,-0.7647544718809285,0.0,-5.127970269727791e-16
1.2596655525354024,0.8534108063991319,-0.38009930426420885,1.0140666013243032
1.5352915931907154,1.9078388214061677,-2.206759364071306,0.2750482014550844
-1.1382462360612096,-0.710632082308538,0.0,-5.127970269727791e-16
1.6205945233225454,0.10143689379733481,-1.535422760894339,-0.4639701984141333
-0.8393775086263762,1.2435229013582474,1.4153357972555864,-1.387743198250656
-0.5908655579211791,-0.704043169954235,0.0,-5.127970269727791e-16
-0.3463075428733695,-0.6704894221323947,0.0,-5.127970269727791e-16
0.49307427723008296,1.6164778797681154,1.071861256095278,2.2149715011117825
0.316776624991043,-0.6939307549853435,0.0,-5.127970269727791e-16
0.7109977720482019,-0.7173342304850371,0.0,-5.127970269727791e-16
-1.5689586628346333,-0.6853112719155011,0.0,-5.127970269727791e-16
-1.0026455636667078,-0.6741918806841721,0.0,-5.127970269727791e-16
1.1873789707131723,-0.7265747331071525,0.0,-5.127970269727791e-16
0.2123957122563815,-0.7292199738234866,0.0,-5.127970269727791e-16
1.6027371473507388,-0.7275675147118944,0.0,-5.127970269727791e-16
1.2684261054680772,1.291618904030602,1.3841108389682863,-1.9420069981525694
-0.8574282242376714,-0.6542485761883929,0.0,-5.127970269727791e-16
1.4171670041832818,1.4287362197211024,1.9929975255706516,-0.9258566983323945
0.37039789222563396,-0.7096627393658551,0.0,-5.127970269727791e-16
-0.5410990957062487,1.6063809053154583,-0.9265360742919737,-0.002083698495872096
0.7286012916184372,-0.6773719064123301,0.0,-5.127970269727791e-16
0.4592914339464908,1.4372494590243297,1.2748234849627331,-1.387743198250656
-1.0328065499225085,-0.6728112324649417,0.0,-5.127970269727791e-16
-1.5417068675632948,1.1517706218416695,-0.38009930426420885,1.0140666013243032
-0.6374585902676225,-0.7239881028139107,0.0,-5.127970269727791e-16
-0.44429566036950113,-0.7243588023931228,0.0,-5.127970269727791e-16
1.6496208709925217,-0.7089563814071352,0.0,-5.127970269727791e-16
-0.5104572895785616,-0.7141652689397745,0.0,-5.127970269727791e-16
0.40047578986712085,-0.7021699801503616,0.0,-5.127970269727791e-16
0.1985184207649828,-0.6909308413271213,0.0,-5.127970269727791e-16
-1.0490323804527149,-0.7059163597581084,0.0,-5.127970269727791e-16
0.5083041233840749,-0.6866021229745946,0.0,-5.127970269727791e-16
0.03424209110720694,-0.7266114260856257,0.0,-5.127970269727791e-16
-0.6920217555731544,0.8488311774567989,-3.190345550121282,2.676858001030043
1.422634584162807,1.9801930329013009,1.2904359641063832,1.0140666013243032
0.8199446639905281,-0.6583485379796049,0.0,-5.127970269727791e-16
1.031519448757453,0.9733762382961015,2.960971232476978,0.45980280142238905
1.505894231371051,0.5316281712131149,-0.5362240957007137,-0.002083698495872096
-0.4348308541541041,-0.6881921065232532,0.0,-5.127970269727791e-16
-1.3537723471661167,-0.6964747756427977,0.0,-5.127970269727791e-16
0.06003234380384508,-0.6915911645224971,0.0,-5.127970269727791e-16
-1.1524752853353104,0.8028850124313907,-1.2075606988776806,0.736934701373346
-1.1221269186519203,2.250164469734476,0.6503243192167178,2.676858001030043
0.24254615056157192,0.10470993182860928,-1.5822601983252904,3.1387445009483046
0.07722525876668672,1.354592424502612,0.1507249866199046,-2.403893498070831
-1.0326388356276728,1.6543027931223533,-2.909320925535574,1.0140666013243032
-1.0818920070981493,0.9669413255585495,-1.535422760894339,-0.7411020983650902
0.261581607189974,1.6112194276332654,1.7431978592722448,0.45980280142238905
-0.552686835695292,-0.6566790244114432,0.0,-5.127970269727791e-16
-0.5686571553736824,-0.7178945802293474,0.0,-5.127970269727791e-16
-0.7829947686295543,-0.6946772209348681,0.0,-5.127970269727791e-16
-0.7069659286201272,-0.6662872452438788,0.0,-5.127970269727791e-16
0.5419267893690685,-0.6725110099662295,0.0,-5.127970269727791e-16
-1.3709616270086293,0.6480180336863457,-0.676736407993567,1.1988212012916069
0.6444942457434774,0.6728179804268621,0.6190993609294164,-1.6648750982016127
0.9343697625622921,-0.6928040311309948,0.0,-5.127970269727791e-16
0.3893612485998301,-0.7199129010328452,0.0,-5.127970269727791e-16
1.60905930040121,-0.7096627393658551,0.0,-5.127970269727791e-16
1.6742950133320456,-0.727091548796507,0.0,-5.127970269727791e-16
0.477164008385365,-0.7002967903464883,0.0,-5.127970269727791e-16
0.5957919929120232,-0.6342712000559521,0.0,-5.127970269727791e-16
1.1170619431788025,-0.7305720204949208,0.0,-5.127970269727791e-16
0.6440535100795645,0.051914773283769255,-1.3324605320268839,0.736934701373346
0.26275432978245017,-0.6815648923077544,0.0,-5.127970269727791e-16
1.4158550963752659,-0.7086749765985548,0.0,-5.127970269727791e-16
0.12112058263128522,0.24685233954138255,-1.5198102817506889,-1.2029885982833515
-0.36085092488965653,0.06970347136599893,-2.5658463843752655,-0.002083698495872096
-0.9435433500114688,-0.7186318623039015,0.0,-5.127970269727791e-16
0.7091209048836736,0.5273170694614177,-1.1294983031594288,-0.18683829846317676
-1.2641673212878102,-0.7246482577968422,0.0,-5.127970269727791e-16
-1.6273293540499063,0.8435281922948707,0.21317490319450627,-1.2029885982833515
-1.6202660290861413,-0.7226130848412737,0.0,-5.127970269727791e-16
0.4597288586495892,1.3930057255061445,1.8056477758468465,-0.18683829846317676
0.4333351907425915,1.1826937917150036,-2.2223718432149573,1.4759531012425637
1.6818917329649639,-0.7048278233130583,0.0,-5.127970269727791e-16
-1.0935934703276258,1.2687629744609525,0.8220615897968714,-1.9420069981525694
0.29848467957046887,1.5198139448574073,-0.09907467967850205,-0.002083698495872096
-1.3949656851367633,2.1552973265814908,1.3997233181119364,1.0140666013243032
1.2336392364950124,0.8994129809235896,-1.3792979694578353,-1.6648750982016127
1.5093576269354732,-0.7280723682111612,0.0,-5.127970269727791e-16
1.0020646971363227,-0.6946772209348681,0.0,-5.127970269727791e-16
-0.49852637645476683,-0.6841408184451809,0.0,-5.127970269727791e-16
1.0184605431570786,-0.635917998949914,0.0,-5.127970269727791e-16
-0.014283907823800566,1.4372031856166045,-0.5674490539880138,-1.9420069981525694
0.8320566712806455,-0.6677409712803328,0.0,-5.127970269727791e-16
0.552785893517482,-0.7106486047792031,0.0,-5.127970269727791e-16
-0.5529266425034216,-0.7021699801503616,0.0,-5.127970269727791e-16
-1.038559276865659,-0.729311133729206,0.0,-5.127970269727791e-16
-1.400238681632214,1.354592424502612,0.1507249866199046,-2.403893498070831
0.750914108997357,-0.6870482707054081,0.0,-5.127970269727791e-16
0.9808196914801752,0.02859173948505615,-1.8320598646236972,0.45980280142238905
-0.6676513257007308,-0.704043169954235,0.0,-5.127970269727791e-16
-0.4183105979972909,1.559448005529314,1.8837101715650983,1.1988212012916069
1.2100744809045625,-0.7234437677185097,0.0,-5.127970269727791e-16
-0.32160234348633615,1.8103949202321639,2.1803472752944564,-0.4639701984141333
-1.3867346719076366,-0.6375080119076525,0.0,-5.127970269727791e-16
-1.2320669328750176,1.7097562563838575,1.087473735238928,0.736934701373346
1.4225551228185838,1.2422010362702092,-0.41132426255151033,2.861612600997348
0.417967176913096,0.14248252230865066,-1.8945097811982987,-0.7411020983650902
-1.065676306141754,1.87863065233096,1.7275853801285947,-0.18683829846317676
1.7298354366141968,-0.7021578559293561,0.0,-5.127970269727791e-16
-0.5602811740478254,-0.7216377741031946,0.0,-5.127970269727791e-16
0.6459975904560827,-0.710632082308538,0.0,-5.127970269727791e-16
-0.7097083013372525,2.250164469734476,0.6503243192167178,2.676858001030043
0.5224938788879908,-0.6965504107387415,0.0,-5.127970269727791e-16
-0.045138722304725695,-0.7002967903464883,0.0,-5.127970269727791e-16
-0.804922988598101,0.7327094540492762,0.49419952778021303,2.3997261010790862
0.025049037771645,-0.7005293084602481,0.0,-5.127970269727791e-16
-1.2971556381552471,-0.6946772209348681,0.0,-5.127970269727791e-16
-1.4984542972175943,2.1600640401681663,-0.23958699197135544,-0.9258566983323945
-1.1953732860139799,-0.7059163597581084,0.0,-5.127970269727791e-16
1.4237472370344724,-0.6766904723678646,0.0,-5.127970269727791e-16
-1.658520788243175,-0.6890576515232479,0.0,-5.127970269727791e-16
-0.88664351482916,-0.7059163597581084,0.0,-5.127970269727791e-16
1.35302747568591,0.1387638235759116,-1.4573603651760871,1.6607077012098683
-1.290286549891647,0.9654400759474953,-3.1278956335466805,-0.7411020983650902
1.4598949295035186,-0.7246482577968422,0.0,-5.127970269727791e-16
